"scientificName","genus","specificEpithet","infraspecificEpithet","basisOfRecord","eventDate","institutionCode","collectionCode","collectionID","country","county","stateProvince","locality","latitude","longitude","identificationID","coordinateUncertaintyInMeters","informationWithheld","habitat"
"Asclepias curtissii A.Gray","Asclepias","curtissii",NA,"HUMAN_OBSERVATION","2018-08-23T00:42:00","iNaturalist","Observations",NA,NA,NA,NA,"locality:  NA, occurrenceRemarks: NA, verbatimLocality: NA",NA,NA,"34075227",29704,"Coordinates hidden at the request of the observer",NA
"Asclepias curtissii A.Gray","Asclepias","curtissii",NA,"HUMAN_OBSERVATION","2017-07-26T12:22:39","iNaturalist","Observations",NA,NA,NA,NA,"locality:  NA, occurrenceRemarks: NA, verbatimLocality: NA",NA,NA,"273384591",29680,"Coordinates hidden at the request of the observer",NA
"Asclepias curtissii A.Gray","Asclepias","curtissii",NA,"HUMAN_OBSERVATION","2016-04-29T15:01:52","iNaturalist","Observations",NA,NA,NA,NA,"locality:  NA, occurrenceRemarks: NA, verbatimLocality: NA",NA,NA,"102455348",29798,"Coordinates hidden at the request of the observer",NA
"Asclepias curtissii A.Gray","Asclepias","curtissii",NA,"PRESERVED_SPECIMEN","2009-10-04T00:00:00","USF","Herb",NA,"United States of America","Hernando Co.","Florida","locality:  NA, occurrenceRemarks: NA, verbatimLocality: NA",NA,NA,"93218",NA,NA,"Scrub just S of scrubby flatwoods.."
"Asclepias curtissii A.Gray","Asclepias","curtissii",NA,"PRESERVED_SPECIMEN","2008-08-23T00:00:00","US","US","urn:uuid:60e28f81-e634-4869-aa3e-732caed713c8","United States of America",NA,"Florida","locality:  Marion County: just N of the Sumter/Marion County line, near southern edge of Marion Oaks, W of the end of SW 179th Pl., 8 km (by air) SSW of Pedro., occurrenceRemarks: NA, verbatimLocality: NA",NA,NA,NA,NA,NA,NA
"Asclepias curtissii A.Gray","Asclepias","curtissii",NA,"PRESERVED_SPECIMEN","2007-06-28T00:00:00","USF","Herb",NA,"United States of America","Brevard Co.","Florida","locality:  NA, occurrenceRemarks: NA, verbatimLocality: NA",NA,NA,"103933",NA,NA,"Scrub."
"Asclepias curtissii A.Gray","Asclepias","curtissii",NA,"PRESERVED_SPECIMEN","2006-05-23T00:00:00","USF","Herb",NA,"United States of America","Manatee Co.","Florida","locality:  NA, occurrenceRemarks: NA, verbatimLocality: NA",NA,NA,"44473",NA,NA,"Scrub."
"Asclepias curtissii A.Gray","Asclepias","curtissii",NA,"PRESERVED_SPECIMEN","2005-06-10T00:00:00","FLAS",NA,NA,"United States of America","Polk","Florida","locality:  NA, occurrenceRemarks: NA, verbatimLocality: NA",NA,NA,NA,NA,"location information not given for endangered species",NA
"Asclepias curtissii A.Gray","Asclepias","curtissii",NA,"PRESERVED_SPECIMEN","2005-07-31T00:00:00","FLAS",NA,NA,"United States of America","Marion County","Florida","locality:  NA, occurrenceRemarks: Voucher for: Hubbard, Jeffery. Floristic Inventory of Silver River State Park. University of Florida, Gainesville, FL., verbatimLocality: NA",NA,NA,NA,NA,"location information not given for endangered species",NA
"Asclepias curtissii A.Gray","Asclepias","curtissii",NA,"PRESERVED_SPECIMEN","2004-07-20T00:00:00","USF","Herb",NA,"United States of America","Brevard Co.","Florida","locality:  NA, occurrenceRemarks: NA, verbatimLocality: NA",NA,NA,"31878",NA,NA,"Edge of sandy road, scrubby flatwoods."
"Asclepias curtissii A.Gray","Asclepias","curtissii",NA,"PRESERVED_SPECIMEN","2003-08-19T00:00:00","USF","Herb",NA,"United States of America","Brevard Co.","Florida","locality:  NA, occurrenceRemarks: NA, verbatimLocality: NA",NA,NA,"31908",NA,NA,"Sand pine [Pinus clausa] scrub, xeric. Soil sandy."
"Asclepias curtissii A.Gray","Asclepias","curtissii",NA,"HUMAN_OBSERVATION","2003-01-01T00:00:00","NTSRV","FL-NHP",NA,"United States of America","Palm Beach","Florida","locality:  NA, occurrenceRemarks: NA, verbatimLocality: NA",NA,NA,NA,NA,NA,NA
"Asclepias curtissii A.Gray","Asclepias","curtissii",NA,"PRESERVED_SPECIMEN","1999-08-16T00:00:00","USF","Herb",NA,"United States of America","Manatee Co.","Florida","locality:  NA, occurrenceRemarks: NA, verbatimLocality: NA",NA,NA,"31905",NA,NA,"Sand pine [Pinus clausa] scrub."
"Asclepias curtissii A.Gray","Asclepias","curtissii",NA,"PRESERVED_SPECIMEN","1998-07-16T00:00:00","USF","Herb",NA,"United States of America","Highlands Co.","Florida","locality:  NA, occurrenceRemarks: NA, verbatimLocality: NA",NA,NA,"31911",NA,NA,"Scrub."
"Asclepias curtissii A.Gray","Asclepias","curtissii",NA,"PRESERVED_SPECIMEN","1995-06-11T00:00:00","USF","Herb",NA,"United States of America","Highlands Co.","Florida","locality:  NA, occurrenceRemarks: NA, verbatimLocality: NA",NA,NA,"31820",NA,NA,"Dense low xeric oak [Quercus] scrub. Soils - Archbold (Typic Quartzipsamments). Community dominated by Quercus inopina, Q. chapmanii, Q. myrtifolia, Q. geminata."
"Asclepias curtissii A.Gray","Asclepias","curtissii",NA,"PRESERVED_SPECIMEN","1995-06-11T00:00:00","USF","Herb",NA,"United States of America","Highlands Co.","Florida","locality:  NA, occurrenceRemarks: NA, verbatimLocality: NA",NA,NA,"31823",NA,NA,"Vacant lots cleared of former sand pine [Pinus clausa] scrub. Soils - Archbold (Typic Quartzipsamments). Community dominated by: Polygonella myriophylla, Paronychia chartacea, Chapmannia floridana."
"Asclepias curtissii A.Gray","Asclepias","curtissii",NA,"PRESERVED_SPECIMEN","1995-06-08T00:00:00","USF","Herb",NA,"United States of America","Hillsborough Co.","Florida","locality:  NA, occurrenceRemarks: NA, verbatimLocality: NA",NA,NA,"31916",NA,NA,NA
"Asclepias curtissii A.Gray","Asclepias","curtissii",NA,"PRESERVED_SPECIMEN","1995-06-04T00:00:00","USF","Herb",NA,"United States of America","Hardee Co.","Florida","locality:  NA, occurrenceRemarks: NA, verbatimLocality: NA",NA,NA,"31833",NA,NA,"Open rosemary [Ceratiola ericoides]-low oak [Quercus] scrub on white sand. Soils - St. Lucie (Typic Quartzipsamments)."
"Asclepias curtissii A.Gray","Asclepias","curtissii",NA,"PRESERVED_SPECIMEN","1995-06-11T00:00:00","FLAS",NA,NA,"United States of America","Highlands County","Florida","locality:  NA, occurrenceRemarks: NA, verbatimLocality: NA",NA,NA,NA,NA,"location information not given for endangered species",NA
"Asclepias curtissii A.Gray","Asclepias","curtissii",NA,"PRESERVED_SPECIMEN","1994-05-09T00:00:00","USF","Herb",NA,"United States of America","Pasco Co.","Florida","locality:  NA, occurrenceRemarks: NA, verbatimLocality: NA",NA,NA,"31918",NA,NA,"Mature sand pine [Pinus clausa]/rosemary [Ceratiola ericoides] scrub."
"Asclepias curtissii A.Gray","Asclepias","curtissii",NA,"PRESERVED_SPECIMEN","1994-07-11T00:00:00","FLAS",NA,NA,"United States of America","Lee County","Florida","locality:  NA, occurrenceRemarks: Rcd. for plant id., verbatimLocality: NA",NA,NA,NA,NA,"location information not given for endangered species",NA
"Asclepias curtissii A.Gray","Asclepias","curtissii",NA,"PRESERVED_SPECIMEN","1992-06-30T00:00:00","USF","Herb",NA,"United States of America","Seminole Co.","Florida","locality:  NA, occurrenceRemarks: NA, verbatimLocality: NA",NA,NA,"31759",NA,NA,"Unburned sand pine [Pinus clausa] and burned low oak-ericad scrub. Soils - St. Lucie (Typic Quartzipsamments)."
"Asclepias curtissii A.Gray","Asclepias","curtissii",NA,"PRESERVED_SPECIMEN","1992-08-05T00:00:00","USF","Herb",NA,"United States of America","Lee Co.","Florida","locality:  NA, occurrenceRemarks: NA, verbatimLocality: NA",NA,NA,"31757",NA,NA,"Xeric oak [Quercus]-rosemary [Ceratiola ericoides] scrub. Soils - Satelite (Aquic Quartzipsamments)."
"Asclepias curtissii A.Gray","Asclepias","curtissii",NA,"PRESERVED_SPECIMEN","1991-05-23T00:00:00","FLAS",NA,NA,"United States of America","Palm Beach County","Florida","locality:  NA, occurrenceRemarks: NA, verbatimLocality: NA",NA,NA,NA,NA,"location information not given for endangered species",NA
"Asclepias curtissii A.Gray","Asclepias","curtissii",NA,"PRESERVED_SPECIMEN","1991-05-23T00:00:00","USF","Herb",NA,"United States of America","Palm Beach Co.","Florida","locality:  NA, occurrenceRemarks: NA, verbatimLocality: NA",NA,NA,"31758",NA,NA,"Coastal dwarf oak [Quercus] scrub. Soils - Paola (Spodic Quartzipsamments)."
"Asclepias curtissii A.Gray","Asclepias","curtissii",NA,"PRESERVED_SPECIMEN","1991-07-06T00:00:00","FLAS",NA,NA,"United States of America","Marion County","Florida","locality:  NA, occurrenceRemarks: Photograph & Specimen, verbatimLocality: NA",NA,NA,NA,NA,"location information not given for endangered species",NA
"Asclepias curtissii A.Gray","Asclepias","curtissii",NA,"PRESERVED_SPECIMEN","1990-09-14T00:00:00","USF","Herb",NA,"United States of America","Collier Co.","Florida","locality:  NA, occurrenceRemarks: NA, verbatimLocality: NA",NA,NA,"237027",NA,NA,"Scrub."
"Asclepias curtissii A.Gray","Asclepias","curtissii",NA,"PRESERVED_SPECIMEN","1990-09-14T00:00:00","USF","Herb",NA,"United States of America","Collier Co.","Florida","locality:  NA, occurrenceRemarks: NA, verbatimLocality: NA",NA,NA,"237039",NA,NA,"Scrub."
"Asclepias curtissii A.Gray","Asclepias","curtissii",NA,"PRESERVED_SPECIMEN","1990-01-01T00:00:00","UAM",NA,"192ef3f0-8d79-4e7b-aaad-d2430f07e6cd","United States of America","Polk","Florida","locality:  NA, occurrenceRemarks: Stems decumbent; corolla lobes green; hoods erect, oblong-attenuate, white with purple lines., verbatimLocality: NA",NA,NA,NA,NA,"field values redacted: eventDate, month, day, startDayOfYear, verbatimEventDate, recordNumber, locality, habitat",NA
"Asclepias curtissii A.Gray","Asclepias","curtissii",NA,"PRESERVED_SPECIMEN","1989-07-03T00:00:00","FLAS",NA,NA,"United States of America","Hardee County","Florida","locality:  NA, occurrenceRemarks: Voucher for M.S. thesis., verbatimLocality: NA",NA,NA,NA,NA,"location information not given for endangered species",NA
"Asclepias curtissii A.Gray","Asclepias","curtissii",NA,"PRESERVED_SPECIMEN","1989-07-01T00:00:00","FLAS",NA,NA,"United States of America","Volusia","Florida","locality:  NA, occurrenceRemarks: Voucher for M.S. thesis, verbatimLocality: NA",NA,NA,NA,NA,"location information not given for endangered species",NA
"Asclepias curtissii A.Gray","Asclepias","curtissii",NA,"PRESERVED_SPECIMEN","1989-07-02T00:00:00","FLAS",NA,NA,"United States of America","Osceola","Florida","locality:  NA, occurrenceRemarks: Voucher for M.S. Thesis, verbatimLocality: NA",NA,NA,NA,NA,"location information not given for endangered species",NA
"Asclepias curtissii A.Gray","Asclepias","curtissii",NA,"PRESERVED_SPECIMEN","1989-07-02T00:00:00","FLAS",NA,NA,"United States of America","Broward County","Florida","locality:  NA, occurrenceRemarks: Voucher for M.S. thesis, verbatimLocality: NA",NA,NA,NA,NA,"location information not given for endangered species",NA
"Asclepias curtissii A.Gray","Asclepias","curtissii",NA,"PRESERVED_SPECIMEN","1989-07-01T00:00:00","FLAS",NA,NA,"United States of America","Flagler County","Florida","locality:  NA, occurrenceRemarks: Voucher for M.S. thesis., verbatimLocality: NA",NA,NA,NA,NA,"location information not given for endangered species",NA
"Asclepias curtissii A.Gray","Asclepias","curtissii",NA,"PRESERVED_SPECIMEN","1989-07-03T00:00:00","FLAS",NA,NA,"United States of America","Lee County","Florida","locality:  NA, occurrenceRemarks: Voucher for M.S. thesis, verbatimLocality: NA",NA,NA,NA,NA,"location information not given for endangered species",NA
"Asclepias curtissii A.Gray","Asclepias","curtissii",NA,"PRESERVED_SPECIMEN","1988-04-25T00:00:00","USF","Herb",NA,"United States of America","Highlands Co.","Florida","locality:  NA, occurrenceRemarks: Associate voucher for Cortalaria avonensis Delaney & Wunderlin., verbatimLocality: NA",NA,NA,"31855",NA,NA,"Sand pine [Pinus clausa] scrub. White sand."
"Asclepias curtissii A.Gray","Asclepias","curtissii",NA,"PRESERVED_SPECIMEN","1988-06-15T00:00:00","FTG","Herbarium",NA,"United States of America","Martin","Florida","locality:  Jonathan Dickinson State Park (N. of Girl Scout Camp, occurrenceRemarks: NA, verbatimLocality: Jonathan Dickinson State Park (N. of Girl Scout Camp",NA,NA,"232928",NA,NA,"Pine Sand Scrub Habitat."
"Asclepias curtissii A.Gray","Asclepias","curtissii",NA,"PRESERVED_SPECIMEN","1988-06-01T00:00:00","USF","Herb",NA,"United States of America","Martin Co.","Florida","locality:  NA, occurrenceRemarks: NA, verbatimLocality: NA",NA,NA,"93360",NA,NA,"Sand pine [Pinus clausa] scrub."
"Asclepias curtissii A.Gray","Asclepias","curtissii",NA,"PRESERVED_SPECIMEN","1988-06-15T00:00:00","FTG","Herbarium",NA,"United States of America","Martin","Florida","locality:  Jonathon Dickinson State Park north of girl scout camp, occurrenceRemarks: NA, verbatimLocality: Jonathon Dickinson State Park north of girl scout camp",NA,NA,"235305",NA,NA,"pine sand scrub"
"Asclepias curtissii A.Gray","Asclepias","curtissii",NA,"PRESERVED_SPECIMEN","1987-05-18T00:00:00","FLAS",NA,NA,"United States of America","Highlands County","Florida","locality:  NA, occurrenceRemarks: NA, verbatimLocality: NA",NA,NA,NA,NA,"location information not given for endangered species",NA
"Asclepias curtissii A.Gray","Asclepias","curtissii",NA,"PRESERVED_SPECIMEN","1987-06-24T00:00:00","FLAS",NA,NA,"United States of America","Highlands County","Florida","locality:  NA, occurrenceRemarks: NA, verbatimLocality: NA",NA,NA,NA,NA,"location information not given for endangered species",NA
"Asclepias curtissii A.Gray","Asclepias","curtissii",NA,"PRESERVED_SPECIMEN","1987-07-07T00:00:00","FLAS",NA,NA,"United States of America","Marion County","Florida","locality:  NA, occurrenceRemarks: NA, verbatimLocality: (Lake Kerr quad).",NA,NA,NA,NA,"location information not given for endangered species",NA
"Asclepias curtissii A.Gray","Asclepias","curtissii",NA,"PRESERVED_SPECIMEN","1987-08-08T00:00:00","USF","Herb",NA,"United States of America","Polk Co.","Florida","locality:  NA, occurrenceRemarks: NA, verbatimLocality: NA",NA,NA,"31915",NA,NA,"Scrub forest on white sand along old roadway."
"Asclepias curtissii A.Gray","Asclepias","curtissii",NA,"PRESERVED_SPECIMEN","1987-08-17T00:00:00","FLAS",NA,NA,"United States of America","Brevard County","Florida","locality:  NA, occurrenceRemarks: Email of 15 Oct. 2002 from Travis Macclendon states that in a personal conversation between Margaret Hames and Karen Weichman in early Oct. 2002 Margaret Hames indicates that the location of the specimen on the label should be ""SE"" and not ""SW"" Wickham Park. The small population Travis and Karen Weichman found [recently] is almost certainly part of the population Margaret Hames reported. Kent D. Perkins, FLAS 15 Oct. 2002., verbatimLocality: NA",NA,NA,NA,NA,"location information not given for endangered species",NA
"Asclepias curtissii A.Gray","Asclepias","curtissii",NA,"PRESERVED_SPECIMEN","1987-09-30T00:00:00","FLAS",NA,NA,"United States of America","Polk","Florida","locality:  NA, occurrenceRemarks: NA, verbatimLocality: NA",NA,NA,NA,NA,"location information not given for endangered species",NA
"Asclepias curtissii A.Gray","Asclepias","curtissii",NA,"PRESERVED_SPECIMEN","1987-09-15T00:00:00","FLAS",NA,NA,"United States of America","Indian River County","Florida","locality:  NA, occurrenceRemarks: NA, verbatimLocality: NA",NA,NA,NA,NA,"location information not given for endangered species",NA
"Asclepias curtissii A.Gray","Asclepias","curtissii",NA,"PRESERVED_SPECIMEN","1987-09-10T00:00:00","USF","Herb",NA,"United States of America","Highlands Co.","Florida","locality:  NA, occurrenceRemarks: NA, verbatimLocality: NA",NA,NA,"31839",NA,NA,"Scrub on rolling hills. Associate in type locality of Dicerandra christmanii."
"Asclepias curtissii A.Gray","Asclepias","curtissii",NA,"PRESERVED_SPECIMEN","1986-06-30T00:00:00","FLAS",NA,NA,"United States of America","Highlands County","Florida","locality:  NA, occurrenceRemarks: NA, verbatimLocality: NA",NA,NA,NA,NA,"location information not given for endangered species",NA
"Asclepias curtissii A.Gray","Asclepias","curtissii",NA,"PRESERVED_SPECIMEN","1986-07-26T00:00:00","FLAS",NA,NA,"United States of America","Highlands County","Florida","locality:  NA, occurrenceRemarks: NA, verbatimLocality: NA",NA,NA,NA,NA,"location information not given for endangered species",NA
"Asclepias curtissii A.Gray","Asclepias","curtissii",NA,"PRESERVED_SPECIMEN","1986-09-24T00:00:00","FLAS",NA,NA,"United States of America","Highlands County","Florida","locality:  NA, occurrenceRemarks: Miced collection. Filed under the rarer specimen, A. curtissii., verbatimLocality: NA",NA,NA,NA,NA,"location information not given for endangered species",NA
"Asclepias curtissii A.Gray","Asclepias","curtissii",NA,"PRESERVED_SPECIMEN","1986-09-30T00:00:00","FLAS",NA,NA,"United States of America","Highlands County","Florida","locality:  NA, occurrenceRemarks: NA, verbatimLocality: NA",NA,NA,NA,NA,"location information not given for endangered species",NA
"Asclepias curtissii A.Gray","Asclepias","curtissii",NA,"PRESERVED_SPECIMEN","1986-10-14T00:00:00","FLAS",NA,NA,"United States of America","Highlands County","Florida","locality:  NA, occurrenceRemarks: NA, verbatimLocality: NA",NA,NA,NA,NA,"location information not given for endangered species",NA
